   0.00           0.95           0.85           0.75           0.65           0.55           0.45           0.35           0.25           0.15           0.05          -0.05          -0.15          -0.25          -0.35          -0.45          -0.55          -0.65          -0.75          -0.85          -0.95
7.0795E+02     1.8030E-12     1.9382E-12     2.1725E-12     2.3830E-12     2.7341E-12     3.1460E-12     3.7518E-12     4.8325E-12     6.9999E-12     1.1956E-11     1.1956E-11     6.9999E-12     4.8325E-12     3.7518E-12     3.1460E-12     2.7341E-12     2.3830E-12     2.1725E-12     1.9382E-12     1.8030E-12
7.9433E+02     1.1932E-12     1.3063E-12     1.4257E-12     1.6063E-12     1.8221E-12     2.1212E-12     2.5365E-12     3.2679E-12     4.6877E-12     7.8569E-12     7.8569E-12     4.6877E-12     3.2679E-12     2.5365E-12     2.1212E-12     1.8221E-12     1.6063E-12     1.4257E-12     1.3063E-12     1.1932E-12
8.9125E+02     7.9342E-13     8.7680E-13     9.5650E-13     1.0919E-12     1.2138E-12     1.4229E-12     1.7343E-12     2.2075E-12     3.0941E-12     5.1807E-12     5.1807E-12     3.0941E-12     2.2075E-12     1.7343E-12     1.4229E-12     1.2138E-12     1.0919E-12     9.5650E-13     8.7680E-13     7.9342E-13
1.0000E+03     5.3491E-13     5.8548E-13     6.4897E-13     7.2955E-13     8.1761E-13     9.6266E-13     1.1657E-12     1.4767E-12     2.0644E-12     3.4092E-12     3.4092E-12     2.0644E-12     1.4767E-12     1.1657E-12     9.6266E-13     8.1761E-13     7.2955E-13     6.4897E-13     5.8548E-13     5.3491E-13
1.1220E+03     3.5832E-13     3.9101E-13     4.3532E-13     4.8404E-13     5.5314E-13     6.4777E-13     7.7267E-13     9.9563E-13     1.3895E-12     2.2294E-12     2.2294E-12     1.3895E-12     9.9563E-13     7.7267E-13     6.4777E-13     5.5314E-13     4.8404E-13     4.3532E-13     3.9101E-13     3.5832E-13
1.2589E+03     2.3628E-13     2.5776E-13     2.8989E-13     3.2508E-13     3.6739E-13     4.3263E-13     5.1560E-13     6.6757E-13     9.3479E-13     1.4589E-12     1.4589E-12     9.3479E-13     6.6757E-13     5.1560E-13     4.3263E-13     3.6739E-13     3.2508E-13     2.8989E-13     2.5776E-13     2.3628E-13
1.4125E+03     1.5565E-13     1.7322E-13     1.9002E-13     2.1623E-13     2.4297E-13     2.8805E-13     3.4858E-13     4.4548E-13     6.2556E-13     9.6801E-13     9.6801E-13     6.2556E-13     4.4548E-13     3.4858E-13     2.8805E-13     2.4297E-13     2.1623E-13     1.9002E-13     1.7322E-13     1.5565E-13
1.5849E+03     1.0442E-13     1.1742E-13     1.2524E-13     1.4326E-13     1.6337E-13     1.9395E-13     2.3539E-13     2.9906E-13     4.1732E-13     6.4435E-13     6.4435E-13     4.1732E-13     2.9906E-13     2.3539E-13     1.9395E-13     1.6337E-13     1.4326E-13     1.2524E-13     1.1742E-13     1.0442E-13
1.7783E+03     6.8318E-14     7.6736E-14     8.4823E-14     9.3970E-14     1.0994E-13     1.3048E-13     1.5493E-13     2.0523E-13     2.7928E-13     4.2408E-13     4.2408E-13     2.7928E-13     2.0523E-13     1.5493E-13     1.3048E-13     1.0994E-13     9.3970E-14     8.4823E-14     7.6736E-14     6.8318E-14
1.9953E+03     4.4946E-14     4.9982E-14     5.6466E-14     6.2280E-14     7.5049E-14     8.6349E-14     1.0403E-13     1.3605E-13     1.8640E-13     2.8088E-13     2.8088E-13     1.8640E-13     1.3605E-13     1.0403E-13     8.6349E-14     7.5049E-14     6.2280E-14     5.6466E-14     4.9982E-14     4.4946E-14
2.2387E+03     3.0417E-14     3.2627E-14     3.7310E-14     4.2043E-14     5.0755E-14     5.6087E-14     6.9630E-14     8.8628E-14     1.2341E-13     1.8637E-13     1.8637E-13     1.2341E-13     8.8628E-14     6.9630E-14     5.6087E-14     5.0755E-14     4.2043E-14     3.7310E-14     3.2627E-14     3.0417E-14
2.5119E+03     1.9770E-14     2.1546E-14     2.4647E-14     2.8056E-14     3.2018E-14     3.7714E-14     4.5855E-14     6.0214E-14     8.3026E-14     1.2211E-13     1.2211E-13     8.3026E-14     6.0214E-14     4.5855E-14     3.7714E-14     3.2018E-14     2.8056E-14     2.4647E-14     2.1546E-14     1.9770E-14
2.8184E+03     1.3208E-14     1.4398E-14     1.6234E-14     1.8568E-14     2.0425E-14     2.5338E-14     3.1375E-14     3.9092E-14     5.5506E-14     7.9058E-14     7.9058E-14     5.5506E-14     3.9092E-14     3.1375E-14     2.5338E-14     2.0425E-14     1.8568E-14     1.6234E-14     1.4398E-14     1.3208E-14
3.1623E+03     8.8358E-15     9.7182E-15     1.0807E-14     1.2206E-14     1.3814E-14     1.6588E-14     2.0657E-14     2.5756E-14     3.6887E-14     5.4520E-14     5.4520E-14     3.6887E-14     2.5756E-14     2.0657E-14     1.6588E-14     1.3814E-14     1.2206E-14     1.0807E-14     9.7182E-15     8.8358E-15
3.5481E+03     5.6501E-15     6.2812E-15     7.0872E-15     7.8879E-15     9.2859E-15     1.0793E-14     1.3296E-14     1.7683E-14     2.4615E-14     3.7538E-14     3.7538E-14     2.4615E-14     1.7683E-14     1.3296E-14     1.0793E-14     9.2859E-15     7.8879E-15     7.0872E-15     6.2812E-15     5.6501E-15
3.9811E+03     3.7473E-15     4.1853E-15     4.6302E-15     5.1784E-15     6.2341E-15     7.2139E-15     8.8327E-15     1.2002E-14     1.6338E-14     2.4525E-14     2.4525E-14     1.6338E-14     1.2002E-14     8.8327E-15     7.2139E-15     6.2341E-15     5.1784E-15     4.6302E-15     4.1853E-15     3.7473E-15
4.4668E+03     2.4844E-15     2.8017E-15     3.0101E-15     3.4759E-15     4.1980E-15     4.7617E-15     5.9721E-15     8.0468E-15     1.1096E-14     1.6514E-14     1.6514E-14     1.1096E-14     8.0468E-15     5.9721E-15     4.7617E-15     4.1980E-15     3.4759E-15     3.0101E-15     2.8017E-15     2.4844E-15
5.0119E+03     1.6610E-15     1.8218E-15     1.9343E-15     2.3262E-15     2.7677E-15     3.2207E-15     3.8908E-15     5.1641E-15     7.6969E-15     1.1200E-14     1.1200E-14     7.6969E-15     5.1641E-15     3.8908E-15     3.2207E-15     2.7677E-15     2.3262E-15     1.9343E-15     1.8218E-15     1.6610E-15
5.6234E+03     1.1061E-15     1.2125E-15     1.3071E-15     1.5771E-15     1.8063E-15     2.2602E-15     2.5840E-15     3.3822E-15     5.1938E-15     7.3429E-15     7.3429E-15     5.1938E-15     3.3822E-15     2.5840E-15     2.2602E-15     1.8063E-15     1.5771E-15     1.3071E-15     1.2125E-15     1.1061E-15
6.3096E+03     6.9969E-16     7.7309E-16     8.7704E-16     1.0405E-15     1.1556E-15     1.4458E-15     1.6278E-15     2.3460E-15     3.2956E-15     4.7186E-15     4.7186E-15     3.2956E-15     2.3460E-15     1.6278E-15     1.4458E-15     1.1556E-15     1.0405E-15     8.7704E-16     7.7309E-16     6.9969E-16
7.0795E+03     4.5665E-16     5.0296E-16     5.4980E-16     6.4056E-16     7.8307E-16     9.4416E-16     1.1034E-15     1.4878E-15     2.1586E-15     3.1152E-15     3.1152E-15     2.1586E-15     1.4878E-15     1.1034E-15     9.4416E-16     7.8307E-16     6.4056E-16     5.4980E-16     5.0296E-16     4.5665E-16
7.9433E+03     3.0843E-16     3.3722E-16     3.4271E-16     4.1329E-16     5.0780E-16     6.2301E-16     7.7793E-16     9.4728E-16     1.4152E-15     2.0389E-15     2.0389E-15     1.4152E-15     9.4728E-16     7.7793E-16     6.2301E-16     5.0780E-16     4.1329E-16     3.4271E-16     3.3722E-16     3.0843E-16
8.9125E+03     1.9951E-16     2.1914E-16     2.3484E-16     2.6752E-16     3.2092E-16     4.2903E-16     4.8747E-16     6.7123E-16     9.7387E-16     1.3330E-15     1.3330E-15     9.7387E-16     6.7123E-16     4.8747E-16     4.2903E-16     3.2092E-16     2.6752E-16     2.3484E-16     2.1914E-16     1.9951E-16
1.0000E+04     1.2809E-16     1.4246E-16     1.5882E-16     1.7898E-16     2.1705E-16     2.8110E-16     3.2429E-16     4.4660E-16     6.4206E-16     8.8272E-16     8.8272E-16     6.4206E-16     4.4660E-16     3.2429E-16     2.8110E-16     2.1705E-16     1.7898E-16     1.5882E-16     1.4246E-16     1.2809E-16
   0.00           0.95           0.85           0.75           0.65           0.55           0.45           0.35           0.25           0.15           0.05          -0.05          -0.15          -0.25          -0.35          -0.45          -0.55          -0.65          -0.75          -0.85          -0.95
1.0000E-01     1.9763E-01     2.0079E-01     2.0588E-01     2.1259E-01     2.2304E-01     2.3919E-01     2.6616E-01     3.1858E-01     4.2977E-01     6.9282E-01     7.3507E-01     5.2454E-01     4.1594E-01     3.4778E-01     3.1471E-01     3.1655E-01     3.3068E-01     3.1722E-01     2.8595E-01     2.8016E-01
1.1220E-01     1.7914E-01     1.8184E-01     1.8545E-01     1.9090E-01     1.9907E-01     2.1252E-01     2.3435E-01     2.7743E-01     3.6985E-01     5.8873E-01     6.2494E-01     4.4827E-01     3.5961E-01     3.0310E-01     2.7706E-01     2.8066E-01     2.9386E-01     2.8409E-01     2.5649E-01     2.5232E-01
1.2589E-01     1.6032E-01     1.6302E-01     1.6569E-01     1.6985E-01     1.7634E-01     1.8700E-01     2.0426E-01     2.3937E-01     3.1534E-01     4.9268E-01     5.2435E-01     3.7920E-01     3.0684E-01     2.6179E-01     2.4149E-01     2.4619E-01     2.5841E-01     2.5105E-01     2.2740E-01     2.2438E-01
1.4125E-01     1.4211E-01     1.4452E-01     1.4669E-01     1.4994E-01     1.5499E-01     1.6276E-01     1.7685E-01     2.0470E-01     2.6614E-01     4.0707E-01     4.3326E-01     3.1746E-01     2.5842E-01     2.2365E-01     2.0839E-01     2.1389E-01     2.2525E-01     2.1956E-01     1.9971E-01     1.9718E-01
1.5849E-01     1.2482E-01     1.2675E-01     1.2882E-01     1.3133E-01     1.3527E-01     1.4075E-01     1.5172E-01     1.7430E-01     2.2333E-01     3.3542E-01     3.5539E-01     2.6371E-01     2.1656E-01     1.8951E-01     1.7798E-01     1.8434E-01     1.9448E-01     1.9013E-01     1.7360E-01     1.7143E-01
1.7783E-01     1.0857E-01     1.1033E-01     1.1200E-01     1.1418E-01     1.1682E-01     1.2150E-01     1.2970E-01     1.4711E-01     1.8590E-01     2.7638E-01     2.8998E-01     2.1812E-01     1.8071E-01     1.5980E-01     1.5118E-01     1.5740E-01     1.6628E-01     1.6275E-01     1.4924E-01     1.4765E-01
1.9953E-01     9.3587E-02     9.4888E-02     9.6502E-02     9.8398E-02     1.0036E-01     1.0398E-01     1.1037E-01     1.2355E-01     1.5373E-01     2.2394E-01     2.3449E-01     1.7802E-01     1.5017E-01     1.3349E-01     1.2761E-01     1.3338E-01     1.4108E-01     1.3837E-01     1.2714E-01     1.2567E-01
2.2387E-01     7.9763E-02     8.0921E-02     8.2440E-02     8.3939E-02     8.5695E-02     8.8369E-02     9.3208E-02     1.0323E-01     1.2683E-01     1.7955E-01     1.8885E-01     1.4463E-01     1.2339E-01     1.1081E-01     1.0684E-01     1.1204E-01     1.1843E-01     1.1654E-01     1.0714E-01     1.0575E-01
2.5119E-01     6.7259E-02     6.8462E-02     6.9756E-02     7.0957E-02     7.2387E-02     7.4607E-02     7.8019E-02     8.5316E-02     1.0355E-01     1.4338E-01     1.5020E-01     1.1697E-01     1.0047E-01     9.1481E-02     8.8680E-02     9.3393E-02     9.8325E-02     9.6824E-02     8.9112E-02     8.8073E-02
2.8184E-01     5.6132E-02     5.7119E-02     5.8450E-02     5.9412E-02     6.0798E-02     6.2340E-02     6.4824E-02     7.0258E-02     8.3606E-02     1.1446E-01     1.1850E-01     9.3807E-02     8.1394E-02     7.4942E-02     7.3139E-02     7.7138E-02     8.0990E-02     7.9666E-02     7.3528E-02     7.2519E-02
3.1623E-01     4.6389E-02     4.7367E-02     4.8530E-02     4.9470E-02     5.0594E-02     5.1770E-02     5.3567E-02     5.7735E-02     6.7311E-02     9.0520E-02     9.3452E-02     7.4785E-02     6.5557E-02     6.0855E-02     5.9947E-02     6.3070E-02     6.6088E-02     6.5016E-02     6.0086E-02     5.9085E-02
3.5481E-01     3.8031E-02     3.9038E-02     3.9947E-02     4.0934E-02     4.1674E-02     4.2677E-02     4.3962E-02     4.6954E-02     5.3888E-02     7.0891E-02     7.2733E-02     5.9177E-02     5.2507E-02     4.9128E-02     4.8600E-02     5.1173E-02     5.3405E-02     5.2491E-02     4.8474E-02     4.7689E-02
3.9811E-01     3.0830E-02     3.1712E-02     3.2587E-02     3.3448E-02     3.4178E-02     3.4970E-02     3.5878E-02     3.7736E-02     4.3016E-02     5.4943E-02     5.6316E-02     4.6499E-02     4.1879E-02     3.9400E-02     3.9154E-02     4.1248E-02     4.2722E-02     4.1937E-02     3.8756E-02     3.8049E-02
4.4668E-01     2.4790E-02     2.5483E-02     2.6443E-02     2.7138E-02     2.7838E-02     2.8491E-02     2.9128E-02     3.0419E-02     3.4282E-02     4.2544E-02     4.3647E-02     3.6484E-02     3.3118E-02     3.1506E-02     3.1416E-02     3.2947E-02     3.3909E-02     3.3143E-02     3.0753E-02     3.0017E-02
5.0119E-01     1.9765E-02     2.0404E-02     2.1175E-02     2.1861E-02     2.2433E-02     2.3014E-02     2.3571E-02     2.4397E-02     2.7112E-02     3.3188E-02     3.3673E-02     2.8636E-02     2.6087E-02     2.5067E-02     2.5060E-02     2.6123E-02     2.6728E-02     2.5944E-02     2.4164E-02     2.3538E-02
5.6234E-01     1.5592E-02     1.6121E-02     1.6754E-02     1.7376E-02     1.7952E-02     1.8509E-02     1.8875E-02     1.9468E-02     2.1434E-02     2.5783E-02     2.5795E-02     2.2284E-02     2.0606E-02     1.9716E-02     1.9814E-02     2.0536E-02     2.0896E-02     2.0174E-02     1.8798E-02     1.8317E-02
6.3096E-01     1.2197E-02     1.2641E-02     1.3231E-02     1.3749E-02     1.4281E-02     1.4794E-02     1.5100E-02     1.5521E-02     1.6857E-02     2.0074E-02     1.9812E-02     1.7263E-02     1.6200E-02     1.5551E-02     1.5538E-02     1.6012E-02     1.6176E-02     1.5590E-02     1.4474E-02     1.4083E-02
7.0795E-01     9.4805E-03     9.8930E-03     1.0361E-02     1.0807E-02     1.1256E-02     1.1688E-02     1.2007E-02     1.2372E-02     1.3164E-02     1.5325E-02     1.5403E-02     1.3395E-02     1.2653E-02     1.2200E-02     1.2094E-02     1.2439E-02     1.2446E-02     1.1938E-02     1.1065E-02     1.0733E-02
7.9433E-01     7.2965E-03     7.6407E-03     8.0120E-03     8.4041E-03     8.7584E-03     9.1800E-03     9.4130E-03     9.7207E-03     1.0260E-02     1.1715E-02     1.1891E-02     1.0467E-02     9.8558E-03     9.5004E-03     9.4055E-03     9.5863E-03     9.4891E-03     9.0420E-03     8.4144E-03     8.1096E-03
8.9125E-01     5.5592E-03     5.8493E-03     6.1637E-03     6.4688E-03     6.7903E-03     7.1302E-03     7.3287E-03     7.5431E-03     8.0352E-03     9.0199E-03     9.0201E-03     8.1110E-03     7.6133E-03     7.3865E-03     7.2509E-03     7.3009E-03     7.1616E-03     6.8213E-03     6.3500E-03     6.0905E-03
1.0000E+00     4.2015E-03     4.4284E-03     4.6784E-03     4.9429E-03     5.2254E-03     5.5020E-03     5.7317E-03     5.9270E-03     6.2342E-03     6.9179E-03     6.8705E-03     6.1920E-03     5.8747E-03     5.6672E-03     5.5527E-03     5.5362E-03     5.3822E-03     5.1184E-03     4.7581E-03     4.5457E-03
1.1220E+00     3.1473E-03     3.3222E-03     3.5263E-03     3.7466E-03     3.9838E-03     4.2158E-03     4.4260E-03     4.6102E-03     4.7973E-03     5.2702E-03     5.2133E-03     4.7549E-03     4.5389E-03     4.3502E-03     4.2292E-03     4.1628E-03     4.0280E-03     3.8058E-03     3.5316E-03     3.3606E-03
1.2589E+00     2.3411E-03     2.4795E-03     2.6502E-03     2.8203E-03     3.0117E-03     3.2080E-03     3.3900E-03     3.5360E-03     3.6846E-03     4.0255E-03     3.9460E-03     3.6616E-03     3.4769E-03     3.3276E-03     3.2036E-03     3.1172E-03     2.9862E-03     2.8182E-03     2.6041E-03     2.4702E-03
1.4125E+00     1.7314E-03     1.8378E-03     1.9650E-03     2.1037E-03     2.2616E-03     2.4225E-03     2.5798E-03     2.6992E-03     2.8264E-03     3.0935E-03     3.0494E-03     2.8167E-03     2.6523E-03     2.5131E-03     2.4059E-03     2.3287E-03     2.1963E-03     2.0649E-03     1.9090E-03     1.8030E-03
1.5849E+00     1.2628E-03     1.3470E-03     1.4467E-03     1.5541E-03     1.6818E-03     1.8218E-03     1.9442E-03     2.0588E-03     2.1589E-03     2.3297E-03     2.3392E-03     2.1312E-03     2.0211E-03     1.8872E-03     1.7891E-03     1.7219E-03     1.6107E-03     1.5009E-03     1.3913E-03     1.3081E-03
1.7783E+00     9.1144E-04     9.7999E-04     1.0612E-03     1.1360E-03     1.2405E-03     1.3505E-03     1.4562E-03     1.5571E-03     1.6535E-03     1.7586E-03     1.7407E-03     1.6137E-03     1.5260E-03     1.4137E-03     1.3283E-03     1.2584E-03     1.1696E-03     1.0879E-03     1.0081E-03     9.4157E-04
1.9953E+00     6.5561E-04     7.0751E-04     7.6783E-04     8.2937E-04     9.1263E-04     9.9376E-04     1.0871E-03     1.1646E-03     1.2515E-03     1.3339E-03     1.3093E-03     1.2306E-03     1.1395E-03     1.0514E-03     9.7882E-04     9.1777E-04     8.4761E-04     7.8369E-04     7.2011E-04     6.7191E-04
2.2387E+00     4.6892E-04     5.0639E-04     5.5265E-04     6.0168E-04     6.5936E-04     7.2792E-04     8.0145E-04     8.6994E-04     9.2905E-04     9.8728E-04     9.7980E-04     9.2702E-04     8.4966E-04     7.7138E-04     7.1568E-04     6.6489E-04     6.1120E-04     5.6037E-04     5.1289E-04     4.7550E-04
2.5119E+00     3.3159E-04     3.5964E-04     3.9290E-04     4.3163E-04     4.7395E-04     5.2877E-04     5.8838E-04     6.4649E-04     6.9508E-04     7.4105E-04     7.3664E-04     6.9086E-04     6.3443E-04     5.6919E-04     5.2244E-04     4.7511E-04     4.3566E-04     3.9758E-04     3.6477E-04     3.3562E-04
2.8184E+00     2.3217E-04     2.5368E-04     2.7622E-04     3.0738E-04     3.4109E-04     3.8113E-04     4.2810E-04     4.7746E-04     5.1941E-04     5.5319E-04     5.5195E-04     5.1473E-04     4.6990E-04     4.1598E-04     3.7474E-04     3.3903E-04     3.0812E-04     2.8104E-04     2.5532E-04     2.3579E-04
3.1623E+00     1.6204E-04     1.7717E-04     1.9498E-04     2.1566E-04     2.4084E-04     2.7081E-04     3.0588E-04     3.4746E-04     3.8538E-04     4.1626E-04     4.1104E-04     3.8031E-04     3.3993E-04     2.9813E-04     2.6663E-04     2.4097E-04     2.1684E-04     1.9633E-04     1.7831E-04     1.6320E-04
3.5481E+00     1.1204E-04     1.2352E-04     1.3604E-04     1.5075E-04     1.6985E-04     1.9184E-04     2.1925E-04     2.5193E-04     2.8155E-04     3.0646E-04     3.0623E-04     2.7847E-04     2.4577E-04     2.1385E-04     1.8919E-04     1.6936E-04     1.5181E-04     1.3645E-04     1.2349E-04     1.1245E-04
3.9811E+00     7.7141E-05     8.5195E-05     9.4184E-05     1.0483E-04     1.1924E-04     1.3492E-04     1.5612E-04     1.8080E-04     2.0553E-04     2.2574E-04     2.2605E-04     2.0386E-04     1.7734E-04     1.5295E-04     1.3372E-04     1.1858E-04     1.0532E-04     9.4542E-05     8.5071E-05     7.7390E-05
4.4668E+00     5.2831E-05     5.8317E-05     6.4944E-05     7.2738E-05     8.3013E-05     9.4280E-05     1.0992E-04     1.2902E-04     1.4912E-04     1.6508E-04     1.6540E-04     1.4861E-04     1.2691E-04     1.0853E-04     9.3805E-05     8.2674E-05     7.2869E-05     6.5071E-05     5.8617E-05     5.3057E-05
5.0119E+00     3.6006E-05     3.9844E-05     4.4736E-05     5.0048E-05     5.7433E-05     6.5837E-05     7.7103E-05     9.1987E-05     1.0796E-04     1.1957E-04     1.2099E-04     1.0793E-04     9.0371E-05     7.6428E-05     6.5566E-05     5.6872E-05     5.0288E-05     4.4439E-05     4.0043E-05     3.6102E-05
5.6234E+00     2.4571E-05     2.7090E-05     3.0602E-05     3.4270E-05     3.9472E-05     4.5960E-05     5.3994E-05     6.4764E-05     7.7572E-05     8.7097E-05     8.8232E-05     7.6790E-05     6.4164E-05     5.3609E-05     4.5578E-05     3.9070E-05     3.4509E-05     3.0433E-05     2.7245E-05     2.4544E-05
6.3096E+00     1.6515E-05     1.8370E-05     2.0725E-05     2.3258E-05     2.6963E-05     3.1666E-05     3.7361E-05     4.5623E-05     5.5439E-05     6.3405E-05     6.3433E-05     5.4907E-05     4.5380E-05     3.7389E-05     3.1450E-05     2.6917E-05     2.3476E-05     2.0790E-05     1.8568E-05     1.6633E-05
7.0795E+00     1.1076E-05     1.2449E-05     1.4117E-05     1.5919E-05     1.8321E-05     2.1567E-05     2.5931E-05     3.2052E-05     3.9412E-05     4.6238E-05     4.6289E-05     3.9372E-05     3.1916E-05     2.5575E-05     2.1568E-05     1.8270E-05     1.6000E-05     1.4046E-05     1.2535E-05     1.1199E-05
7.9433E+00     7.5044E-06     8.3669E-06     9.5840E-06     1.0787E-05     1.2516E-05     1.4758E-05     1.7901E-05     2.2268E-05     2.7935E-05     3.3533E-05     3.4063E-05     2.7941E-05     2.2185E-05     1.7615E-05     1.4673E-05     1.2497E-05     1.0877E-05     9.4656E-06     8.3997E-06     7.5040E-06
8.9125E+00     5.0246E-06     5.6097E-06     6.3782E-06     7.2753E-06     8.5206E-06     1.0144E-05     1.2228E-05     1.5278E-05     1.9595E-05     2.3590E-05     2.3844E-05     1.9582E-05     1.5360E-05     1.2264E-05     9.9872E-06     8.4461E-06     7.3357E-06     6.3449E-06     5.6198E-06     5.0531E-06
1.0000E+01     3.3688E-06     3.7714E-06     4.2632E-06     4.8993E-06     5.7136E-06     6.8139E-06     8.3509E-06     1.0578E-05     1.3697E-05     1.6881E-05     1.6869E-05     1.3632E-05     1.0528E-05     8.3050E-06     6.8080E-06     5.7185E-06     4.8944E-06     4.2648E-06     3.7636E-06     3.3607E-06
1.1220E+01     2.2506E-06     2.5200E-06     2.8603E-06     3.2916E-06     3.8463E-06     4.6126E-06     5.6843E-06     7.2664E-06     9.5542E-06     1.1974E-05     1.1939E-05     9.5285E-06     7.2523E-06     5.6551E-06     4.6005E-06     3.8507E-06     3.2845E-06     2.8615E-06     2.5186E-06     2.2517E-06
1.2589E+01     1.5029E-06     1.6833E-06     1.9098E-06     2.2089E-06     2.5822E-06     3.1120E-06     3.8559E-06     4.9777E-06     6.6378E-06     8.4979E-06     8.4786E-06     6.6319E-06     4.9603E-06     3.8495E-06     3.1092E-06     2.5839E-06     2.2011E-06     1.9151E-06     1.6851E-06     1.5045E-06
1.4125E+01     1.0044E-06     1.1271E-06     1.2758E-06     1.4742E-06     1.7322E-06     2.0979E-06     2.6029E-06     3.4083E-06     4.6018E-06     6.0216E-06     6.0122E-06     4.5964E-06     3.3802E-06     2.6128E-06     2.0952E-06     1.7326E-06     1.4734E-06     1.2798E-06     1.1276E-06     1.0031E-06
1.5849E+01     6.7043E-07     7.5055E-07     8.5136E-07     9.8317E-07     1.1603E-06     1.4073E-06     1.7570E-06     2.3239E-06     3.1803E-06     4.2524E-06     4.2592E-06     3.1753E-06     2.3060E-06     1.7628E-06     1.4082E-06     1.1622E-06     9.9035E-07     8.5363E-07     7.5114E-07     6.6959E-07
1.7783E+01     4.4713E-07     4.9925E-07     5.6858E-07     6.5911E-07     7.7706E-07     9.4234E-07     1.1895E-06     1.5765E-06     2.1881E-06     2.9884E-06     2.9861E-06     2.1862E-06     1.5649E-06     1.1918E-06     9.4286E-07     7.8173E-07     6.6170E-07     5.7117E-07     4.9962E-07     4.4791E-07
1.9953E+01     2.9903E-07     3.3408E-07     3.7959E-07     4.4117E-07     5.1947E-07     6.3363E-07     8.0205E-07     1.0695E-06     1.5067E-06     2.0833E-06     2.0772E-06     1.5034E-06     1.0617E-06     8.0303E-07     6.3338E-07     5.2340E-07     4.3900E-07     3.8150E-07     3.3319E-07     2.9942E-07
2.2387E+01     2.0068E-07     2.2328E-07     2.5364E-07     2.9341E-07     3.4777E-07     4.2535E-07     5.3514E-07     7.2277E-07     1.0360E-06     1.4658E-06     1.4570E-06     1.0316E-06     7.2076E-07     5.3786E-07     4.2544E-07     3.4875E-07     2.9291E-07     2.5348E-07     2.2302E-07     2.0029E-07
2.5119E+01     1.3256E-07     1.4909E-07     1.6959E-07     1.9571E-07     2.3266E-07     2.8413E-07     3.5981E-07     4.8818E-07     7.0796E-07     1.0202E-06     1.0169E-06     7.0209E-07     4.8606E-07     3.6159E-07     2.8535E-07     2.3191E-07     1.9589E-07     1.6914E-07     1.4955E-07     1.3396E-07
2.8184E+01     8.8538E-08     1.0021E-07     1.1363E-07     1.3131E-07     1.5489E-07     1.9009E-07     2.4264E-07     3.2941E-07     4.8162E-07     7.0918E-07     7.1404E-07     4.7680E-07     3.2772E-07     2.4321E-07     1.9122E-07     1.5485E-07     1.3132E-07     1.1324E-07     9.9873E-08     8.9592E-08
3.1623E+01     6.0775E-08     6.7913E-08     7.6659E-08     8.8680E-08     1.0508E-07     1.2835E-07     1.6398E-07     2.2482E-07     3.3065E-07     4.9801E-07     4.9738E-07     3.3007E-07     2.2346E-07     1.6446E-07     1.2824E-07     1.0501E-07     8.8643E-08     7.6963E-08     6.7761E-08     6.0613E-08
3.5481E+01     4.0921E-08     4.5393E-08     5.1496E-08     5.9099E-08     7.0155E-08     8.6083E-08     1.0988E-07     1.5031E-07     2.2455E-07     3.4311E-07     3.4334E-07     2.2421E-07     1.5024E-07     1.1000E-07     8.5647E-08     7.0133E-08     5.9425E-08     5.1365E-08     4.5439E-08     4.0635E-08
3.9811E+01     2.7437E-08     3.0444E-08     3.4484E-08     3.9427E-08     4.6934E-08     5.7386E-08     7.3408E-08     1.0091E-07     1.5290E-07     2.3719E-07     2.3866E-07     1.5186E-07     1.0146E-07     7.3630E-08     5.7160E-08     4.6855E-08     3.9421E-08     3.4465E-08     3.0527E-08     2.7353E-08
4.4668E+01     1.8422E-08     2.0471E-08     2.3003E-08     2.6400E-08     3.1395E-08     3.8178E-08     4.8814E-08     6.7757E-08     1.0253E-07     1.6421E-07     1.6408E-07     1.0232E-07     6.7962E-08     4.9321E-08     3.8046E-08     3.1476E-08     2.6235E-08     2.3112E-08     2.0553E-08     1.8348E-08
5.0119E+01     1.2097E-08     1.3341E-08     1.5103E-08     1.7301E-08     2.0438E-08     2.4909E-08     3.2253E-08     4.4300E-08     6.7969E-08     1.1158E-07     1.1158E-07     6.7969E-08     4.4300E-08     3.2253E-08     2.4909E-08     2.0438E-08     1.7301E-08     1.5103E-08     1.3341E-08     1.2097E-08
5.6234E+01     8.1396E-09     8.9448E-09     1.0109E-08     1.1573E-08     1.3663E-08     1.6559E-08     2.1397E-08     2.9593E-08     4.5624E-08     7.6140E-08     7.6140E-08     4.5624E-08     2.9593E-08     2.1397E-08     1.6559E-08     1.3663E-08     1.1573E-08     1.0109E-08     8.9448E-09     8.1396E-09
6.3096E+01     5.5264E-09     6.0549E-09     6.7786E-09     7.7425E-09     9.1036E-09     1.1067E-08     1.4261E-08     1.9747E-08     3.0653E-08     5.1789E-08     5.1789E-08     3.0653E-08     1.9747E-08     1.4261E-08     1.1067E-08     9.1036E-09     7.7425E-09     6.7786E-09     6.0549E-09     5.5264E-09
7.0795E+01     3.7291E-09     4.0736E-09     4.5606E-09     5.1699E-09     6.0636E-09     7.4023E-09     9.5096E-09     1.3152E-08     2.0565E-08     3.5214E-08     3.5214E-08     2.0565E-08     1.3152E-08     9.5096E-09     7.4023E-09     6.0636E-09     5.1699E-09     4.5606E-09     4.0736E-09     3.7291E-09
